model,stimulus_number,trial,utterance,acceptability_rating
meta-llama/llama-3.1-8b-instruct,112,3,Con qué hombre está bailando Araceli?,6.0
meta-llama/llama-3.1-8b-instruct,113,1,De qué curso se está cansando Candela?,6.0
meta-llama/llama-3.1-8b-instruct,113,2,De qué curso se está cansando Candela?,7.0
meta-llama/llama-3.1-8b-instruct,113,3,De qué curso se está cansando Candela?,7.0
meta-llama/llama-3.1-8b-instruct,114,1,A qué libro está haciendo referencia Diego?,7.0
meta-llama/llama-3.1-8b-instruct,114,2,A qué libro está haciendo referencia Diego?,6.0
meta-llama/llama-3.1-8b-instruct,114,3,A qué libro está haciendo referencia Diego?,5.0
meta-llama/llama-3.1-8b-instruct,115,1,Elisa no sabe con qué amigo Fernando está trabajando.,4.0
meta-llama/llama-3.1-8b-instruct,115,2,Elisa no sabe con qué amigo Fernando está trabajando.,7.0
meta-llama/llama-3.1-8b-instruct,115,3,Elisa no sabe con qué amigo Fernando está trabajando.,7.0
meta-llama/llama-3.1-8b-instruct,116,1,Julieta no sabe de qué avión Leonel está saltando.,6.0
meta-llama/llama-3.1-8b-instruct,116,2,Julieta no sabe de qué avión Leonel está saltando.,6.0
meta-llama/llama-3.1-8b-instruct,116,3,Julieta no sabe de qué avión Leonel está saltando.,5.0
meta-llama/llama-3.1-8b-instruct,117,1,Matías no sabe a qué país Natalia está viajando.,6.0
meta-llama/llama-3.1-8b-instruct,117,2,Matías no sabe a qué país Natalia está viajando.,6.0
meta-llama/llama-3.1-8b-instruct,117,3,Matías no sabe a qué país Natalia está viajando.,6.0
meta-llama/llama-3.1-8b-instruct,118,1,United es la compañía con la que Roberta está volando.,6.0
meta-llama/llama-3.1-8b-instruct,118,2,United es la compañía con la que Roberta está volando.,6.0
meta-llama/llama-3.1-8b-instruct,118,3,United es la compañía con la que Roberta está volando.,2.0
meta-llama/llama-3.1-8b-instruct,119,1,Ese Lamborghini es el coche del que Teresa está saliendo.,4.0
meta-llama/llama-3.1-8b-instruct,119,2,Ese Lamborghini es el coche del que Teresa está saliendo.,3.0
meta-llama/llama-3.1-8b-instruct,119,3,Ese Lamborghini es el coche del que Teresa está saliendo.,1.0
meta-llama/llama-3.1-8b-instruct,120,1,Villa del Carbón es el pueblo al que Víctor se está mudando.,6.0
meta-llama/llama-3.1-8b-instruct,120,2,Villa del Carbón es el pueblo al que Víctor se está mudando.,7.0
meta-llama/llama-3.1-8b-instruct,120,3,Villa del Carbón es el pueblo al que Víctor se está mudando.,7.0
meta-llama/llama-3.1-8b-instruct,121,1,Yo fui a la fiesta con mi amigo.,6.0
meta-llama/llama-3.1-8b-instruct,121,2,Yo fui a la fiesta con mi amigo.,5.0
meta-llama/llama-3.1-8b-instruct,121,3,Yo fui a la fiesta con mi amigo.,7.0
meta-llama/llama-3.1-8b-instruct,122,1,La mujer abrió la puerta con sus llaves.,7.0
meta-llama/llama-3.1-8b-instruct,122,2,La mujer abrió la puerta con sus llaves.,7.0
meta-llama/llama-3.1-8b-instruct,122,3,La mujer abrió la puerta con sus llaves.,6.0
meta-llama/llama-3.1-8b-instruct,123,1,Pedro salío a comer para su cumple.,1.0
meta-llama/llama-3.1-8b-instruct,123,2,Pedro salío a comer para su cumple.,3.0
meta-llama/llama-3.1-8b-instruct,123,3,Pedro salío a comer para su cumple.,7.0
meta-llama/llama-3.1-8b-instruct,124,1,Pedro llegó tarde porque hubo tráfico.,7.0
meta-llama/llama-3.1-8b-instruct,124,2,Pedro llegó tarde porque hubo tráfico.,7.0
meta-llama/llama-3.1-8b-instruct,124,3,Pedro llegó tarde porque hubo tráfico.,6.0
meta-llama/llama-3.1-8b-instruct,125,1,José salió temprano porque se fue al trabajo.,7.0
meta-llama/llama-3.1-8b-instruct,125,2,José salió temprano porque se fue al trabajo.,6.0
meta-llama/llama-3.1-8b-instruct,125,3,José salió temprano porque se fue al trabajo.,7.0
meta-llama/llama-3.1-8b-instruct,126,1,Miguel se cortó el pelo porque estaba muy largo.,7.0
meta-llama/llama-3.1-8b-instruct,126,2,Miguel se cortó el pelo porque estaba muy largo.,7.0
meta-llama/llama-3.1-8b-instruct,126,3,Miguel se cortó el pelo porque estaba muy largo.,6.0
meta-llama/llama-3.1-8b-instruct,127,1,Yo fui a la playa todo el verano.,6.0
meta-llama/llama-3.1-8b-instruct,127,2,Yo fui a la playa todo el verano.,6.0
meta-llama/llama-3.1-8b-instruct,127,3,Yo fui a la playa todo el verano.,4.0
meta-llama/llama-3.1-8b-instruct,128,1,Yo me levanto temprano todos los días de la semana.,2.0
meta-llama/llama-3.1-8b-instruct,128,2,Yo me levanto temprano todos los días de la semana.,5.0
meta-llama/llama-3.1-8b-instruct,128,3,Yo me levanto temprano todos los días de la semana.,2.0
meta-llama/llama-3.1-8b-instruct,129,1,Ella sale a bailar cada fin de semana.,5.0
meta-llama/llama-3.1-8b-instruct,129,2,Ella sale a bailar cada fin de semana.,4.0
meta-llama/llama-3.1-8b-instruct,129,3,Ella sale a bailar cada fin de semana.,2.0
meta-llama/llama-3.1-8b-instruct,130,1,Le llamaba naco todo el tiempo.,4.0
meta-llama/llama-3.1-8b-instruct,130,2,Le llamaba naco todo el tiempo.,4.0
meta-llama/llama-3.1-8b-instruct,130,3,Le llamaba naco todo el tiempo.,5.0
meta-llama/llama-3.1-8b-instruct,131,1,Le llamaba estúpido todo el tiempo.,2.0
meta-llama/llama-3.1-8b-instruct,131,2,Le llamaba estúpido todo el tiempo.,3.0
meta-llama/llama-3.1-8b-instruct,131,3,Le llamaba estúpido todo el tiempo.,4.0
meta-llama/llama-3.1-8b-instruct,132,1,Le llamaba chicano porque era mexicano.,1.0
meta-llama/llama-3.1-8b-instruct,132,2,Le llamaba chicano porque era mexicano.,2.0
meta-llama/llama-3.1-8b-instruct,132,3,Le llamaba chicano porque era mexicano.,1.0
meta-llama/llama-3.1-8b-instruct,133,1,Le llamaba nativo porque era mexicano.,2.0
meta-llama/llama-3.1-8b-instruct,133,2,Le llamaba nativo porque era mexicano.,6.0
meta-llama/llama-3.1-8b-instruct,133,3,Le llamaba nativo porque era mexicano.,6.0
meta-llama/llama-3.1-8b-instruct,134,1,Mi mamá compró nopales para la fiesta.,7.0
meta-llama/llama-3.1-8b-instruct,134,2,Mi mamá compró nopales para la fiesta.,6.0
meta-llama/llama-3.1-8b-instruct,134,3,Mi mamá compró nopales para la fiesta.,6.0
meta-llama/llama-3.1-8b-instruct,135,1,Mi mamá compró fruta para la fiesta.,6.0
meta-llama/llama-3.1-8b-instruct,135,2,Mi mamá compró fruta para la fiesta.,6.0
meta-llama/llama-3.1-8b-instruct,135,3,Mi mamá compró fruta para la fiesta.,7.0
meta-llama/llama-3.1-8b-instruct,136,1,He tenido antojo de champurrado desde la mañana.,5.0
meta-llama/llama-3.1-8b-instruct,136,2,He tenido antojo de champurrado desde la mañana.,6.0
meta-llama/llama-3.1-8b-instruct,136,3,He tenido antojo de champurrado desde la mañana.,3.0
meta-llama/llama-3.1-8b-instruct,137,1,He tenido antojo de café desde la mañana.,5.0
meta-llama/llama-3.1-8b-instruct,137,2,He tenido antojo de café desde la mañana.,2.0
meta-llama/llama-3.1-8b-instruct,137,3,He tenido antojo de café desde la mañana.,4.0
meta-llama/llama-3.1-8b-instruct,138,1,Mi abuela me hizo atole para el desayuno.,7.0
meta-llama/llama-3.1-8b-instruct,138,2,Mi abuela me hizo atole para el desayuno.,6.0
meta-llama/llama-3.1-8b-instruct,138,3,Mi abuela me hizo atole para el desayuno.,7.0
meta-llama/llama-3.1-8b-instruct,139,1,Mi abuela me hizo panqueques para el desayuno.,7.0
meta-llama/llama-3.1-8b-instruct,139,2,Mi abuela me hizo panqueques para el desayuno.,5.0
meta-llama/llama-3.1-8b-instruct,139,3,Mi abuela me hizo panqueques para el desayuno.,7.0
meta-llama/llama-3.1-8b-instruct,140,1,Nos va a servir pozole para la cena mañana.,6.0
meta-llama/llama-3.1-8b-instruct,140,2,Nos va a servir pozole para la cena mañana.,6.0
meta-llama/llama-3.1-8b-instruct,140,3,Nos va a servir pozole para la cena mañana.,1.0
meta-llama/llama-3.1-8b-instruct,141,1,Nos va a servir sopa para la cena mañana.,6.0
meta-llama/llama-3.1-8b-instruct,141,2,Nos va a servir sopa para la cena mañana.,5.0
meta-llama/llama-3.1-8b-instruct,141,3,Nos va a servir sopa para la cena mañana.,5.0
meta-llama/llama-3.1-8b-instruct,142,1,What guy is Ashley dancing with?,4.0
meta-llama/llama-3.1-8b-instruct,142,2,What guy is Ashley dancing with?,6.0
meta-llama/llama-3.1-8b-instruct,142,3,What guy is Ashley dancing with?,2.0
meta-llama/llama-3.1-8b-instruct,143,1,What class is Charlotte getting tired of?,5.0
meta-llama/llama-3.1-8b-instruct,143,2,What class is Charlotte getting tired of?,7.0
meta-llama/llama-3.1-8b-instruct,143,3,What class is Charlotte getting tired of?,6.0
meta-llama/llama-3.1-8b-instruct,144,1,What book is Dylan referring to?,6.0
meta-llama/llama-3.1-8b-instruct,144,2,What book is Dylan referring to?,6.0
meta-llama/llama-3.1-8b-instruct,144,3,What book is Dylan referring to?,6.0
meta-llama/llama-3.1-8b-instruct,145,1,Emily doesn't know what friend Frank is working with.,6.0
meta-llama/llama-3.1-8b-instruct,145,2,Emily doesn't know what friend Frank is working with.,6.0
meta-llama/llama-3.1-8b-instruct,145,3,Emily doesn't know what friend Frank is working with.,6.0
meta-llama/llama-3.1-8b-instruct,146,1,Jessica doesn't know what plane Lance is jumping out of.,6.0
meta-llama/llama-3.1-8b-instruct,146,2,Jessica doesn't know what plane Lance is jumping out of.,6.0
meta-llama/llama-3.1-8b-instruct,146,3,Jessica doesn't know what plane Lance is jumping out of.,4.0
meta-llama/llama-3.1-8b-instruct,147,1,Mason doesn't know what country Nancy is traveling to.,5.0
meta-llama/llama-3.1-8b-instruct,147,2,Mason doesn't know what country Nancy is traveling to.,6.0
meta-llama/llama-3.1-8b-instruct,147,3,Mason doesn't know what country Nancy is traveling to.,7.0
meta-llama/llama-3.1-8b-instruct,148,1,United is the company Ruby is flying with.,6.0
meta-llama/llama-3.1-8b-instruct,148,2,United is the company Ruby is flying with.,5.0
meta-llama/llama-3.1-8b-instruct,148,3,United is the company Ruby is flying with.,7.0
meta-llama/llama-3.1-8b-instruct,149,1,That Lamborghini is the car Tiffany is getting out of.,6.0
meta-llama/llama-3.1-8b-instruct,149,2,That Lamborghini is the car Tiffany is getting out of.,4.0
meta-llama/llama-3.1-8b-instruct,149,3,That Lamborghini is the car Tiffany is getting out of.,6.0
meta-llama/llama-3.1-8b-instruct,150,1,Warrenville is the town Vern is moving to.,6.0
meta-llama/llama-3.1-8b-instruct,150,2,Warrenville is the town Vern is moving to.,7.0
meta-llama/llama-3.1-8b-instruct,150,3,Warrenville is the town Vern is moving to.,6.0
meta-llama/llama-3.1-8b-instruct,151,1,With what guy is Ashley dancing?,5.0
meta-llama/llama-3.1-8b-instruct,151,2,With what guy is Ashley dancing?,6.0
meta-llama/llama-3.1-8b-instruct,151,3,With what guy is Ashley dancing?,5.0
meta-llama/llama-3.1-8b-instruct,152,1,Of what class is Charlotte getting tired?,6.0
meta-llama/llama-3.1-8b-instruct,152,2,Of what class is Charlotte getting tired?,5.0
meta-llama/llama-3.1-8b-instruct,152,3,Of what class is Charlotte getting tired?,4.0
meta-llama/llama-3.1-8b-instruct,153,1,To what book is Dylan referring?,6.0
meta-llama/llama-3.1-8b-instruct,153,2,To what book is Dylan referring?,6.0
meta-llama/llama-3.1-8b-instruct,153,3,To what book is Dylan referring?,7.0
meta-llama/llama-3.1-8b-instruct,154,1,Emily doesn't know with what friend Frank is working.,6.0
meta-llama/llama-3.1-8b-instruct,154,2,Emily doesn't know with what friend Frank is working.,2.0
meta-llama/llama-3.1-8b-instruct,154,3,Emily doesn't know with what friend Frank is working.,5.0
meta-llama/llama-3.1-8b-instruct,155,1,Jessica doesn't know of what plane Lance is jumping out.,4.0
meta-llama/llama-3.1-8b-instruct,155,2,Jessica doesn't know of what plane Lance is jumping out.,2.0
meta-llama/llama-3.1-8b-instruct,155,3,Jessica doesn't know of what plane Lance is jumping out.,1.0
meta-llama/llama-3.1-8b-instruct,156,1,Mason doesn't know to what country Nancy is traveling.,3.0
meta-llama/llama-3.1-8b-instruct,156,2,Mason doesn't know to what country Nancy is traveling.,4.0
meta-llama/llama-3.1-8b-instruct,156,3,Mason doesn't know to what country Nancy is traveling.,6.0
meta-llama/llama-3.1-8b-instruct,157,1,United is the company with which Ruby is flying.,7.0
meta-llama/llama-3.1-8b-instruct,157,2,United is the company with which Ruby is flying.,7.0
meta-llama/llama-3.1-8b-instruct,157,3,United is the company with which Ruby is flying.,2.0
meta-llama/llama-3.1-8b-instruct,158,1,That Lamborghini is the car of which Tiffany is getting out.,7.0
meta-llama/llama-3.1-8b-instruct,158,2,That Lamborghini is the car of which Tiffany is getting out.,1.0
meta-llama/llama-3.1-8b-instruct,158,3,That Lamborghini is the car of which Tiffany is getting out.,6.0
meta-llama/llama-3.1-8b-instruct,159,1,Warrenville is the town to which Vern is moving.,6.0
meta-llama/llama-3.1-8b-instruct,159,2,Warrenville is the town to which Vern is moving.,6.0
meta-llama/llama-3.1-8b-instruct,159,3,Warrenville is the town to which Vern is moving.,6.0
meta-llama/llama-3.1-8b-instruct,160,1,I went to the party with my friend.,6.0
meta-llama/llama-3.1-8b-instruct,160,2,I went to the party with my friend.,6.0
meta-llama/llama-3.1-8b-instruct,160,3,I went to the party with my friend.,6.0
meta-llama/llama-3.1-8b-instruct,161,1,The woman opened the door with her keys.,6.0
meta-llama/llama-3.1-8b-instruct,161,2,The woman opened the door with her keys.,6.0
meta-llama/llama-3.1-8b-instruct,161,3,The woman opened the door with her keys.,6.0
meta-llama/llama-3.1-8b-instruct,162,1,Peter went out to eat for his birthday.,6.0
meta-llama/llama-3.1-8b-instruct,162,2,Peter went out to eat for his birthday.,6.0
meta-llama/llama-3.1-8b-instruct,162,3,Peter went out to eat for his birthday.,6.0
meta-llama/llama-3.1-8b-instruct,163,1,Peter arrived late because of traffic.,6.0
meta-llama/llama-3.1-8b-instruct,163,2,Peter arrived late because of traffic.,6.0
meta-llama/llama-3.1-8b-instruct,163,3,Peter arrived late because of traffic.,6.0
meta-llama/llama-3.1-8b-instruct,164,1,Joey left early because he went to work.,6.0
meta-llama/llama-3.1-8b-instruct,164,2,Joey left early because he went to work.,6.0
meta-llama/llama-3.1-8b-instruct,164,3,Joey left early because he went to work.,6.0
meta-llama/llama-3.1-8b-instruct,165,1,Michael cut his hair because it was too long.,6.0
meta-llama/llama-3.1-8b-instruct,165,2,Michael cut his hair because it was too long.,6.0
meta-llama/llama-3.1-8b-instruct,165,3,Michael cut his hair because it was too long.,6.0
meta-llama/llama-3.1-8b-instruct,166,1,I went to the beach all summer long.,6.0
meta-llama/llama-3.1-8b-instruct,166,2,I went to the beach all summer long.,6.0
meta-llama/llama-3.1-8b-instruct,166,3,I went to the beach all summer long.,6.0
meta-llama/llama-3.1-8b-instruct,167,1,I get up early every day of the week.,6.0
meta-llama/llama-3.1-8b-instruct,167,2,I get up early every day of the week.,7.0
meta-llama/llama-3.1-8b-instruct,167,3,I get up early every day of the week.,7.0
meta-llama/llama-3.1-8b-instruct,168,1,She goes out dancing every weekend.,6.0
meta-llama/llama-3.1-8b-instruct,168,2,She goes out dancing every weekend.,6.0
meta-llama/llama-3.1-8b-instruct,168,3,She goes out dancing every weekend.,4.0
meta-llama/llama-3.1-8b-instruct,169,1,He was called boneheaded all the time.,5.0
meta-llama/llama-3.1-8b-instruct,169,2,He was called boneheaded all the time.,2.0
meta-llama/llama-3.1-8b-instruct,169,3,He was called boneheaded all the time.,6.0
meta-llama/llama-3.1-8b-instruct,170,1,He was called stupid all the time.,1.0
meta-llama/llama-3.1-8b-instruct,170,2,He was called stupid all the time.,3.0
meta-llama/llama-3.1-8b-instruct,170,3,He was called stupid all the time.,4.0
meta-llama/llama-3.1-8b-instruct,171,1,He was called snooty because he was from the US.,2.0
meta-llama/llama-3.1-8b-instruct,171,2,He was called snooty because he was from the US.,3.0
meta-llama/llama-3.1-8b-instruct,171,3,He was called snooty because he was from the US.,5.0
meta-llama/llama-3.1-8b-instruct,172,1,He was called native because he was from the US.,2.0
meta-llama/llama-3.1-8b-instruct,172,2,He was called native because he was from the US.,1.0
meta-llama/llama-3.1-8b-instruct,172,3,He was called native because he was from the US.,3.0
meta-llama/llama-3.1-8b-instruct,173,1,My mom bought crackers for the party.,6.0
meta-llama/llama-3.1-8b-instruct,173,2,My mom bought crackers for the party.,6.0
meta-llama/llama-3.1-8b-instruct,173,3,My mom bought crackers for the party.,6.0
meta-llama/llama-3.1-8b-instruct,174,1,My mom bought fruit for the party.,6.0
meta-llama/llama-3.1-8b-instruct,174,2,My mom bought fruit for the party.,7.0
meta-llama/llama-3.1-8b-instruct,174,3,My mom bought fruit for the party.,6.0
meta-llama/llama-3.1-8b-instruct,175,1,I have been craving seltzer since this morning.,7.0
meta-llama/llama-3.1-8b-instruct,175,2,I have been craving seltzer since this morning.,7.0
meta-llama/llama-3.1-8b-instruct,175,3,I have been craving seltzer since this morning.,6.0
meta-llama/llama-3.1-8b-instruct,176,1,I have been craving coffee since this morning.,7.0
meta-llama/llama-3.1-8b-instruct,176,2,I have been craving coffee since this morning.,6.0
meta-llama/llama-3.1-8b-instruct,176,3,I have been craving coffee since this morning.,6.0
meta-llama/llama-3.1-8b-instruct,177,1,My grandma made me biscuits for breakfast.,6.0
meta-llama/llama-3.1-8b-instruct,177,2,My grandma made me biscuits for breakfast.,6.0
meta-llama/llama-3.1-8b-instruct,177,3,My grandma made me biscuits for breakfast.,5.0
meta-llama/llama-3.1-8b-instruct,178,1,My grandma made me pancakes for breakfast.,6.0
meta-llama/llama-3.1-8b-instruct,178,2,My grandma made me pancakes for breakfast.,6.0
meta-llama/llama-3.1-8b-instruct,178,3,My grandma made me pancakes for breakfast.,6.0
meta-llama/llama-3.1-8b-instruct,179,1,He is going to serve us clam chowder for dinner tomorrow.,6.0
meta-llama/llama-3.1-8b-instruct,179,2,He is going to serve us clam chowder for dinner tomorrow.,6.0
meta-llama/llama-3.1-8b-instruct,179,3,He is going to serve us clam chowder for dinner tomorrow.,7.0
meta-llama/llama-3.1-8b-instruct,180,1,He is going to serve us soup for dinner tomorrow.,7.0
meta-llama/llama-3.1-8b-instruct,180,2,He is going to serve us soup for dinner tomorrow.,6.0
meta-llama/llama-3.1-8b-instruct,180,3,He is going to serve us soup for dinner tomorrow.,6.0
mistralai/mistral-nemo,79,1,He was called naco todo el tiempo.,3.0
